ASN,ASN_NAME,SOURCE,ASOF_DATE
138552,APNIC::AS-RTBHOUSE-SIN,PeeringDB,2021-12-31
20963,AS20963:AS-VFFO,PeeringDB,2021-12-31
209102,RIPE::AS-ALFASERVICE,PeeringDB,2021-12-31
20965,AS-GEANTNRN,PeeringDB,2021-12-31
203433,AS-AUVERNET,PeeringDB,2021-12-31
41471,AS-NETNOC,PeeringDB,2021-12-31
209109,AS399332:AS-ALL,PeeringDB,2021-12-31
327822,AS-AIRPARK,PeeringDB,2021-12-31
202212,RIPE::AS-DWEBS,PeeringDB,2021-12-31
27717,AS27717,PeeringDB,2021-12-31
2914,NTTCOM::AS2914:AS-GLOBAL,PeeringDB,2021-12-31
719,AS-ELISAFI,PeeringDB,2021-12-31
714,AS-APPLE,PeeringDB,2021-12-31
137601,AS137601:AS-UNISP,PeeringDB,2021-12-31
271049,AS271049,PeeringDB,2021-12-31
29854,AS-WESTHOST,PeeringDB,2021-12-31
197727,AS-APPNET,PeeringDB,2021-12-31
268106,AS268106:AS-LINK-SPEED,PeeringDB,2021-12-31
211776,RIPE::AS-211776-OUT,PeeringDB,2021-12-31
208478,AS-BAHNFLOW,PeeringDB,2021-12-31
268101,AS268101,PeeringDB,2021-12-31
268100,AS268100:AS-ANNOUNCEMENTS,PeeringDB,2021-12-31
208477,AS-QWAWER,PeeringDB,2021-12-31
208476,AS208476,PeeringDB,2021-12-31
208473,AS-SET,PeeringDB,2021-12-31
141137,AS141137,PeeringDB,2021-12-31
13012,AS13012,PeeringDB,2021-12-31
30455,AS-HOSTVENOM,PeeringDB,2021-12-31
30456,AS-COSMIC-GLOBAL,PeeringDB,2021-12-31
48571,RIPE::AS-EFECT,PeeringDB,2021-12-31
38041,AS-REVO,PeeringDB,2021-12-31
263421,AS-NRCONEXOES,PeeringDB,2021-12-31
31277,AS-NEWLINESPB,PeeringDB,2021-12-31
31272,AS-WILDPARK,PeeringDB,2021-12-31
31273,AS-BISTECH,PeeringDB,2021-12-31
31270,AS-FMN,PeeringDB,2021-12-31
3145,AS-TR-ASN,PeeringDB,2021-12-31
18070,AS-18070,PeeringDB,2021-12-31
132389,AS132389:AS-AUSCUST,PeeringDB,2021-12-31
140051,AS140051:AS-GIPPSWIFI,PeeringDB,2021-12-31
33811,AS-PIXEL-UP,PeeringDB,2021-12-31
54133,AS-CLOUDSINGULARITY,PeeringDB,2021-12-31
268364,AS-GIGA-CUSTOMERS,PeeringDB,2021-12-31
62040,AS-ITK,PeeringDB,2021-12-31
62044,AS-ZSCALER-EMEA,PeeringDB,2021-12-31
62047,AS-EPIX,PeeringDB,2021-12-31
50889,AS50889,PeeringDB,2021-12-31
63298,AS-TEKFINITY,PeeringDB,2021-12-31
132167,AS132167:AS-GLOBAL,PeeringDB,2021-12-31
132164,AS-KASKUSNETWORKS,PeeringDB,2021-12-31
270522,AS270522,PeeringDB,2021-12-31
205977,AS-PCOMPUTE,PeeringDB,2021-12-31
212655,AS-212655,PeeringDB,2021-12-31
61633,AS61633:AS-ALL,PeeringDB,2021-12-31
205970,AS-OPENBGPD,PeeringDB,2021-12-31
267102,AS-CONECTA,PeeringDB,2021-12-31
29141,AS-BKVG,PeeringDB,2021-12-31
29140,AS-HOSTSERVER,PeeringDB,2021-12-31
263130,AS-SOUMAISNORTE-COSTUMERS,PeeringDB,2021-12-31
25875,RADB::AS-FFN,PeeringDB,2021-12-31
25400,RIPE::AS-TELIANORWAY,PeeringDB,2021-12-31
212522,AS-SIX-INFRA,PeeringDB,2021-12-31
262557,AS-VIASULTELECOMBR,PeeringDB,2021-12-31
212528,AS212528,PeeringDB,2021-12-31
47169,AS-HPC-MVM,PeeringDB,2021-12-31
394497,AS394497:AS-CUSTOMERS,PeeringDB,2021-12-31
32261,AS-SUBSPACE,PeeringDB,2021-12-31
268819,AS-268819,PeeringDB,2021-12-31
268818,AS-KOBERTURA,PeeringDB,2021-12-31
206446,AS-ACTIVECLOUD,PeeringDB,2021-12-31
12565,AS12565,PeeringDB,2021-12-31
15247,AS-RADIANT-2AS,PeeringDB,2021-12-31
7412,AS-EZNET,PeeringDB,2021-12-31
35753,AS-ITC,PeeringDB,2021-12-31
7415,RADB::AS7415,PeeringDB,2021-12-31
39221,AS-ITOOLABS,PeeringDB,2021-12-31
397005,AS397005:RS-ROUTES:AS397005,PeeringDB,2021-12-31
16532,AS-CIDC,PeeringDB,2021-12-31
201933,AS-CXSCE,PeeringDB,2021-12-31
55376,AS-55376,PeeringDB,2021-12-31
266414,AS266414:AS-ALL,PeeringDB,2021-12-31
266413,AS-VIVA-CUSTOMERS,PeeringDB,2021-12-31
61092,AS-123NET,PeeringDB,2021-12-31
12620,AS-TICINOCOM,PeeringDB,2021-12-31
12625,AS-DBG,PeeringDB,2021-12-31
200845,AS-AVATEL-TRANSIT,PeeringDB,2021-12-31
61099,AS61099,PeeringDB,2021-12-31
61098,AS-EXOSCALE,PeeringDB,2021-12-31
208785,AS-FTN_TEL,PeeringDB,2021-12-31
10840,AS-CSGNET,PeeringDB,2021-12-31
10848,AS-DELLSERVICES,PeeringDB,2021-12-31
207778,AS-LINSERVERS,PeeringDB,2021-12-31
52850,AS-OXENTE,PeeringDB,2021-12-31
16584,AS-IONSWITCH,PeeringDB,2021-12-31
50635,AS-CALLMASTER,PeeringDB,2021-12-31
60945,AS-VELOXSERV,PeeringDB,2021-12-31
399952,RS-TURNERRADIO,PeeringDB,2021-12-31
63949,AS-LINODE,PeeringDB,2021-12-31
21021,RIPE::AS-MULTIMEDIA,PeeringDB,2021-12-31
19528,AS-Netriver,PeeringDB,2021-12-31
19529,ARIN::AS19529,PeeringDB,2021-12-31
63945,AS-63945,PeeringDB,2021-12-31
19523,AS19523:AS-CUSTOMERS,PeeringDB,2021-12-31
22053,AS-ARENAONE,PeeringDB,2021-12-31
61893,AS-RMS,PeeringDB,2021-12-31
267733,AS-SMARTNETTELECOM,PeeringDB,2021-12-31
141371,AS-MADTECH-MY,PeeringDB,2021-12-31
209489,AS-MARCOSLATER,PeeringDB,2021-12-31
43939,AS-SET-KLM-WROC,PeeringDB,2021-12-31
43930,AS-FTVDN,PeeringDB,2021-12-31
25496,AS-SET-ZT,PeeringDB,2021-12-31
43391,AS-NETDIREKT,PeeringDB,2021-12-31
212983,AS-SKYSERV,PeeringDB,2021-12-31
23764,AS-CTGNET,PeeringDB,2021-12-31
135719,AS135719,PeeringDB,2021-12-31
135718,APNIC::AS135718:AS-DISHAWAVESINFONET,PeeringDB,2021-12-31
46618,AS-DERY,PeeringDB,2021-12-31
205747,RIPE::AS-VNV,PeeringDB,2021-12-31
49640,AS-SPE,PeeringDB,2021-12-31
135714,AS135714:AS-FNPLM,PeeringDB,2021-12-31
21976,AS-NJEDGE,PeeringDB,2021-12-31
212989,RIPE::AS-FFRGB,PeeringDB,2021-12-31
140974,AS-PENXLAB,PeeringDB,2021-12-31
49130,AS-SYSELEVEN,PeeringDB,2021-12-31
212477,RIPE::AS-ROYALEHOSTING,PeeringDB,2021-12-31
141082,AS141082,PeeringDB,2021-12-31
269254,AS269254:AS-SOL,PeeringDB,2021-12-31
138762,AS138762:AS-CUSTOMERS,PeeringDB,2021-12-31
138520,AS138520:AS-LNSPL-CUSTOMERS,PeeringDB,2021-12-31
17665,AS-17665:AS-CUSTOMERS,PeeringDB,2021-12-31
3701,AS-OWEN-INTERNAL,PeeringDB,2021-12-31
17660,AS-DRUKNET-TRANSIT,PeeringDB,2021-12-31
138768,AS138768:AS-FCPL,PeeringDB,2021-12-31
393949,AS-BASTETRIX,PeeringDB,2021-12-31
4668,AS-LGNET-KR,PeeringDB,2021-12-31
13576,AS-SDN-CUSTOMER-AS,PeeringDB,2021-12-31
43648,AS-STIADSL,PeeringDB,2021-12-31
34485,RIPE::AS-SS,PeeringDB,2021-12-31
57629,RIPE::AS57629,PeeringDB,2021-12-31
328699,AS-DKMU,PeeringDB,2021-12-31
11714,AS11714:AS-NN,PeeringDB,2021-12-31
15353,AS-LYONL,PeeringDB,2021-12-31
53102,AS53102,PeeringDB,2021-12-31
57154,AS-SWKN,PeeringDB,2021-12-31
43646,AS-TDFPMM,PeeringDB,2021-12-31
57152,AS-TEKNET,PeeringDB,2021-12-31
57151,AS-STHIX,PeeringDB,2021-12-31
327935,AS-ISPACE,PeeringDB,2021-12-31
58138,AS-KORTON,PeeringDB,2021-12-31
42013,AS-TOGETHER-SET,PeeringDB,2021-12-31
268909,AS268909,PeeringDB,2021-12-31
265757,AS265757:AS-INTERSUR,PeeringDB,2021-12-31
58132,AS-DIGIDEO,PeeringDB,2021-12-31
30900,AS-WEBWORLD-SET,PeeringDB,2021-12-31
42543,AS42543,PeeringDB,2021-12-31
64067,AS64067:AS-ALL,PeeringDB,2021-12-31
211188,AS-NABIN,PeeringDB,2021-12-31
137,AS-GARR AS-GARRTOGEANT,PeeringDB,2021-12-31
20771,AS-DELTA,PeeringDB,2021-12-31
52674,TC::AS-NEOGRIDDATACENTER,PeeringDB,2021-12-31
20773,AS20773:AS-HOSTEUROPE,PeeringDB,2021-12-31
41119,AS-GEPARD,PeeringDB,2021-12-31
15725,RIPE::AS-IKS,PeeringDB,2021-12-31
60767,as-finzeit,PeeringDB,2021-12-31
60764,AS-TKTEL,PeeringDB,2021-12-31
394582,AS394582:AS-ALL,PeeringDB,2021-12-31
41114,AS-ORNETHD,PeeringDB,2021-12-31
15359,AS-DATTO,PeeringDB,2021-12-31
9680,AS-HINET,PeeringDB,2021-12-31
62728,RADB::AS62728,PeeringDB,2021-12-31
327817,AS327817,PeeringDB,2021-12-31
48790,AS-USTRONET,PeeringDB,2021-12-31
328423,AS328423,PeeringDB,2021-12-31
20510,AS20510,PeeringDB,2021-12-31
41391,RIPE::AS-CLUSTERS,PeeringDB,2021-12-31
20514,AS-QBRANCH,PeeringDB,2021-12-31
48514,AS-CSBNET,PeeringDB,2021-12-31
133715,AS133715,PeeringDB,2021-12-31
133713,AS-SWIFTNETBROADBAND,PeeringDB,2021-12-31
44611,AS-TALKINTERNET,PeeringDB,2021-12-31
36696,AS-PZ-OAFD,PeeringDB,2021-12-31
36692,AS-OPENDNS,PeeringDB,2021-12-31
202918,AS-CONSCIA,PeeringDB,2021-12-31
269197,AS269197,PeeringDB,2021-12-31
269194,AS-STARONE,PeeringDB,2021-12-31
202914,RIPE::AS-ADEODC,PeeringDB,2021-12-31
6855,AS-SLOVAK,PeeringDB,2021-12-31
6854,AS-SYNTERRA,PeeringDB,2021-12-31
6856,AS-SETICCUS,PeeringDB,2021-12-31
6851,RIPE::AS-LATVIA,PeeringDB,2021-12-31
6850,AS-METROCOM,PeeringDB,2021-12-31
15743,AS-NETDE,PeeringDB,2021-12-31
15348,AS15348:AS-CUSTOMERS,PeeringDB,2021-12-31
41139,AS-STUTTGARTIX-RS,PeeringDB,2021-12-31
59668,AS59668,PeeringDB,2021-12-31
81,AS-NCREN@ARIN,PeeringDB,2021-12-31
399466,AS399466:AS-CITIZENSSUPPORT AS399466:RS-CITIZENSSUPPORT,PeeringDB,2021-12-31
29449,AS-TPN,PeeringDB,2021-12-31
263634,AS263634,PeeringDB,2021-12-31
29442,RIPE::AS-INETCOM-UA RIPE::AS-INETCOM-V6,PeeringDB,2021-12-31
29444,AS-REFLEX,PeeringDB,2021-12-31
263631,AS-VIALINK,PeeringDB,2021-12-31
8804,AS-REGIONET,PeeringDB,2021-12-31
58396,AS-58396,PeeringDB,2021-12-31
54632,AS-EVERYTHINK,PeeringDB,2021-12-31
265498,AS265498,PeeringDB,2021-12-31
196906,RIPE::AS-WESTNET-SET,PeeringDB,2021-12-31
269997,AS269997:AS-NEAR,PeeringDB,2021-12-31
14928,AS-ADAMS,PeeringDB,2021-12-31
328608,AFRINIC::AS-AOC,PeeringDB,2021-12-31
8758,AS-IWAYCH,PeeringDB,2021-12-31
30844,AS-LIQUID,PeeringDB,2021-12-31
59440,AS-LIGHTPORT,PeeringDB,2021-12-31
30848,AS-TWTIT,PeeringDB,2021-12-31
8757,RIPE::AS-NSFOCUS,PeeringDB,2021-12-31
59919,AS-APUACOM,PeeringDB,2021-12-31
8752,RIPE::AS-ASVT,PeeringDB,2021-12-31
8201,AS-EVONET,PeeringDB,2021-12-31
50817,AS-PITER-IX-SPB,PeeringDB,2021-12-31
328843,AS-SCF,PeeringDB,2021-12-31
328848,AS-INKONTAK,PeeringDB,2021-12-31
39419,AS-CISEL,PeeringDB,2021-12-31
38206,APNIC::AS-DECIX-JHB,PeeringDB,2021-12-31
206324,AS-STELLIUMDC,PeeringDB,2021-12-31
19803,AS19803,PeeringDB,2021-12-31
31649,AS-NS9_RIPN_NET,PeeringDB,2021-12-31
399613,AS-CCWIRELESSPR,PeeringDB,2021-12-31
207315,AS-TSCOTT,PeeringDB,2021-12-31
41659,AS-SYNERGYWORKS,PeeringDB,2021-12-31
31641,AS-ATLASCOMMS,PeeringDB,2021-12-31
47422,AS-SBIXP,PeeringDB,2021-12-31
136897,AS-136897,PeeringDB,2021-12-31
263283,AS-SET,PeeringDB,2021-12-31
212065,AS-WDES-SAS,PeeringDB,2021-12-31
37126,AS-BELL-FIBER,PeeringDB,2021-12-31
131717,AS131717,PeeringDB,2021-12-31
34692,AS-CHLTD,PeeringDB,2021-12-31
34691,RIPE::AS-SET-TLCWEB,PeeringDB,2021-12-31
34695,AS34695:AS-TRANSIT,PeeringDB,2021-12-31
137410,AS-BAKA-NETWORK,PeeringDB,2021-12-31
133971,AS133971:AS-RMAX,PeeringDB,2021-12-31
133977,AS-CYBER_CLOUD_SHIELD,PeeringDB,2021-12-31
9876,AS-NOWNZ,PeeringDB,2021-12-31
9875,AS9875:AS-PESAT-ID,PeeringDB,2021-12-31
9873,AS-LAOTEL,PeeringDB,2021-12-31
8822,AS-MYNET-TRENTINO,PeeringDB,2021-12-31
24514,AS24514:AS-CUSTOMER,PeeringDB,2021-12-31
24516,RADB::AS-VIRTUTEL-TRANSIT,PeeringDB,2021-12-31
24511,APNIC::AS-NETTRUSTLTD-NZ,PeeringDB,2021-12-31
207187,AS-TKRJASEK-TRANSIT,PeeringDB,2021-12-31
212203,AS-DILSET,PeeringDB,2021-12-31
207632,AS-SVINE,PeeringDB,2021-12-31
262940,AS-262940,PeeringDB,2021-12-31
266502,AS-266502,PeeringDB,2021-12-31
206858,AS-MAINFRAME,PeeringDB,2021-12-31
206583,as206583:AS-SYNERGY_INET,PeeringDB,2021-12-31
21453,AS-FLEX,PeeringDB,2021-12-31
263891,AS263891:AS-TURBONETISP-ALL,PeeringDB,2021-12-31
13807,AS-GPC-TRANSIT,PeeringDB,2021-12-31
263893,AS263893,PeeringDB,2021-12-31
204981,AS-YOOTEL,PeeringDB,2021-12-31
34602,AS-STARLNK,PeeringDB,2021-12-31
269712,AS269712:AS-OCTA,PeeringDB,2021-12-31
28173,AS-28173,PeeringDB,2021-12-31
28171,AS28171:AS-GLOBAL,PeeringDB,2021-12-31
36149,AS-HAWAIIANTEL,PeeringDB,2021-12-31
201675,AS-SACLAK-NETWORK,PeeringDB,2021-12-31
28178,AS28178:AS-ALL,PeeringDB,2021-12-31
398565,AS-PETERJIN,PeeringDB,2021-12-31
38321,AS-DOCOMOINTERTOUCH,PeeringDB,2021-12-31
207459,AS-TEKNOSOS-INT,PeeringDB,2021-12-31
134946,AS134946,PeeringDB,2021-12-31
55410,AS55410,PeeringDB,2021-12-31
55140,AS-SHO-ME-TECHNOLOGIES,PeeringDB,2021-12-31
393552,AS-LPCNEXTLIGHT,PeeringDB,2021-12-31
400245,ARIN::AS-ALPHACENTRI,PeeringDB,2021-12-31
56140,AS56140:AS-NOCSER-NET,PeeringDB,2021-12-31
18734,AS-BESTEL-NET,PeeringDB,2021-12-31
11525,ARIN::AS-HRTC-TRANSIT,PeeringDB,2021-12-31
43099,AS43099:AS-ADV,PeeringDB,2021-12-31
43097,AS-WEBRA,PeeringDB,2021-12-31
43090,AS-NEBULO,PeeringDB,2021-12-31
200906,AS-MCT,PeeringDB,2021-12-31
51248,AS-HOST-TELECOM-CZ,PeeringDB,2021-12-31
61400,RIPE::AS-NETRACK,PeeringDB,2021-12-31
61150,RIPE::AS-RIX-SERVICE,PeeringDB,2021-12-31
213007,AS-PSNLABS,PeeringDB,2021-12-31
61157,AS-PLUSSERVER,PeeringDB,2021-12-31
43893,AS-MAINLOOP,PeeringDB,2021-12-31
25003,AS-INTERNET-BINAT,PeeringDB,2021-12-31
266066,AS266066,PeeringDB,2021-12-31
268210,AS268210,PeeringDB,2021-12-31
266063,AS-266063:AS-CUSTOMERS,PeeringDB,2021-12-31
266060,AS266060,PeeringDB,2021-12-31
198930,AS-VSM,PeeringDB,2021-12-31
135015,AS135015:AS-SPRITENETWORKS,PeeringDB,2021-12-31
262761,AS262761:AS-GLOBAL,PeeringDB,2021-12-31
262760,AS-SETEMEIATELECOM,PeeringDB,2021-12-31
132708,AS132708,PeeringDB,2021-12-31
262765,AS262765:AS-VELLOZNET-ALL,PeeringDB,2021-12-31
262766,AS-VITALNET,PeeringDB,2021-12-31
266941,AS266941,PeeringDB,2021-12-31
27353,AS27353:AS-ALL,PeeringDB,2021-12-31
200985,AS-TNTECH,PeeringDB,2021-12-31
207299,AS-PETOE,PeeringDB,2021-12-31
64478,AS-SKSGroup,PeeringDB,2021-12-31
52771,AS-GBONLINE-SNO,PeeringDB,2021-12-31
64473,AS-STACLAR,PeeringDB,2021-12-31
199181,AS-ORAKOM,PeeringDB,2021-12-31
64476,AS-BLADE,PeeringDB,2021-12-31
52772,AS-SJNET-ALL,PeeringDB,2021-12-31
64475,AS-FFFFM,PeeringDB,2021-12-31
32035,ARIN::AS-NETFORTRIS,PeeringDB,2021-12-31
210116,AS-210116,PeeringDB,2021-12-31
16276,AS-OVH,PeeringDB,2021-12-31
51861,AS-SHARED,PeeringDB,2021-12-31
32030,AS-VOIPSTER,PeeringDB,2021-12-31
51862,AS-PROFITBRICKSDE,PeeringDB,2021-12-31
134942,AS134942,PeeringDB,2021-12-31
139379,AS139379,PeeringDB,2021-12-31
205357,AS205357,PeeringDB,2021-12-31
20672,AS20672,PeeringDB,2021-12-31
200187,AS-CK,PeeringDB,2021-12-31
27953,AS-NODOSUD,PeeringDB,2021-12-31
42275,AS-PI,PeeringDB,2021-12-31
52442,AS52442,PeeringDB,2021-12-31
56723,AS-PANTEL-INT,PeeringDB,2021-12-31
52444,AS52444:AS-SITSA,PeeringDB,2021-12-31
57456,AS-ROSINTEK,PeeringDB,2021-12-31
39781,AS-DABCNET,PeeringDB,2021-12-31
39787,AS-TV2-NO,PeeringDB,2021-12-31
36868,AS-ADBN,PeeringDB,2021-12-31
328064,AS-328064,PeeringDB,2021-12-31
36866,AFRINIC::AS-JTL,PeeringDB,2021-12-31
36864,AS-AFRIBONE,PeeringDB,2021-12-31
328068,AS-ACTIVE-FIBRE,PeeringDB,2021-12-31
269563,AS269563:AS-MAX3,PeeringDB,2021-12-31
269566,RADB::AS-269566,PeeringDB,2021-12-31
396253,AS-IBOSS,PeeringDB,2021-12-31
63005,AS-NEXQLOUD,PeeringDB,2021-12-31
49588,RIPE::AS-SDS,PeeringDB,2021-12-31
49183,AS-GALCOM,PeeringDB,2021-12-31
12389,AS-ROSTELECOM,PeeringDB,2021-12-31
12388,AS-CABLESURF,PeeringDB,2021-12-31
58898,AS58898:AS-RAINBOW AS58898:AS-RAINBOWISP,PeeringDB,2021-12-31
54841,AS-ONET,PeeringDB,2021-12-31
12387,AS-TON,PeeringDB,2021-12-31
212844,RIPE::AS-GAGNEUX,PeeringDB,2021-12-31
12381,AS-RESILANS,PeeringDB,2021-12-31
209297,AS-NICHI,PeeringDB,2021-12-31
209294,AS-FANSNET,PeeringDB,2021-12-31
203980,RIPE::AS-ITLUCKS,PeeringDB,2021-12-31
132785,AS132785,PeeringDB,2021-12-31
141415,AS141415:AS-IDNCUST,PeeringDB,2021-12-31
37515,AS-ICONNECT,PeeringDB,2021-12-31
141145,AS-GIGANET,PeeringDB,2021-12-31
271203,AS-CAMPONET2,PeeringDB,2021-12-31
11269,AS-BERMUDA,PeeringDB,2021-12-31
44267,AS-IREN,PeeringDB,2021-12-31
49362,AS-DSV,PeeringDB,2021-12-31
49360,RIPE::AS-POSITIVO,PeeringDB,2021-12-31
49367,AS-SEFLOW,PeeringDB,2021-12-31
139958,AS-139958,PeeringDB,2021-12-31
42857,AS42857,PeeringDB,2021-12-31
17494,AS17494:AS-CUSTOMERS,PeeringDB,2021-12-31
211571,AS-IOALZXNET,PeeringDB,2021-12-31
17492,AS17492,PeeringDB,2021-12-31
211579,AS-ZOTAN,PeeringDB,2021-12-31
17498,AS-17498,PeeringDB,2021-12-31
199324,RIPE::AS-DODONET,PeeringDB,2021-12-31
204403,AS-HOTCITY,PeeringDB,2021-12-31
13381,AS13381:AS-CMET,PeeringDB,2021-12-31
20986,AS-20986,PeeringDB,2021-12-31
138023,AS138023:AS-ALL,PeeringDB,2021-12-31
203180,RIPE::AS203180:AS-ALL,PeeringDB,2021-12-31
138534,AS-MATRIXBD,PeeringDB,2021-12-31
137657,AS137657,PeeringDB,2021-12-31
327804,AS-TRUSC,PeeringDB,2021-12-31
202766,AS-CODINET,PeeringDB,2021-12-31
202761,RIPE::AS202761:as-microservizi-it2s,PeeringDB,2021-12-31
58273,AS-B4RN,PeeringDB,2021-12-31
18588,AS18588,PeeringDB,2021-12-31
208454,RIPE::AS-HOSTINGSTUDIO,PeeringDB,2021-12-31
269003,AS269003,PeeringDB,2021-12-31
60893,AS-AOA,PeeringDB,2021-12-31
14602,RADB::AS-TELIAX,PeeringDB,2021-12-31
33781,AFRINIC::AS33781,PeeringDB,2021-12-31
18485,AS18485,PeeringDB,2021-12-31
136706,AS136706:AS-DHANAM,PeeringDB,2021-12-31
23944,AS-SKYCABLE,PeeringDB,2021-12-31
13039,AS-GLOBVILL,PeeringDB,2021-12-31
13037,AS-ZEN,PeeringDB,2021-12-31
13030,AS-INIT7,PeeringDB,2021-12-31
13032,AS-UNIV,PeeringDB,2021-12-31
11096,RS-FLRNET-CONNECTORS-V4 RS-FLRNET-CONNECTORS-V6 AS-FLRNET-AGGREGATE,PeeringDB,2021-12-31
11090,AS11090:AS-ALL,PeeringDB,2021-12-31
18059,AS-DTP,PeeringDB,2021-12-31
28788,AS-UNILOGICNET,PeeringDB,2021-12-31
62061,AS-GREEKSTREAMNET,PeeringDB,2021-12-31
17806,AS17806:AS-MANGOTELESERVICE-BD,PeeringDB,2021-12-31
17809,AS-VeeTime,PeeringDB,2021-12-31
33873,"AS-ARVATO, AS-ARVATO-V6",PeeringDB,2021-12-31
3164,AS-ASTIMP,PeeringDB,2021-12-31
62068,AS-SPECTRAIP,PeeringDB,2021-12-31
30781,RIPE::AS-JAGUAR RIPE::AS-JAGUAR-V6,PeeringDB,2021-12-31
30784,AS-ISKRATELECOM,PeeringDB,2021-12-31
270912,TC::AS270912:AS-GMN-TELECOM-ONLY,PeeringDB,2021-12-31
23419,AS-BROADCONNECT,PeeringDB,2021-12-31
394256,AS-CLOUDSINGULARITY,PeeringDB,2021-12-31
394255,AS394255,PeeringDB,2021-12-31
262409,AS262409:AS-CLICK82,PeeringDB,2021-12-31
29831,AS29831:AS-CUSTOMERS,PeeringDB,2021-12-31
29838,AS-AMC,PeeringDB,2021-12-31
35004,AS-NETGRUP,PeeringDB,2021-12-31
205530,RIPE::AS-DECIX-RND,PeeringDB,2021-12-31
29788,AS-TCINET,PeeringDB,2021-12-31
23520,RADB::AS-NWN-TRANSIT,PeeringDB,2021-12-31
23523,AS-VOYAGEUR,PeeringDB,2021-12-31
46997,AS-NATOLAB,PeeringDB,2021-12-31
270404,AS270404,PeeringDB,2021-12-31
47989,AS-MOSINFOCOM,PeeringDB,2021-12-31
210769,AS-GENE,PeeringDB,2021-12-31
27630,AS-XFERNET,PeeringDB,2021-12-31
59288,AS59288,PeeringDB,2021-12-31
272514,AS-NGTSOLUCION,PeeringDB,2021-12-31
25853,RADB::AS25853:AS-ALL,PeeringDB,2021-12-31
41820,AS-NOVI,PeeringDB,2021-12-31
205917,AS-SAS,PeeringDB,2021-12-31
141014,AS141014:AS-FABNET,PeeringDB,2021-12-31
263151,AS-CONECTTELECOM,PeeringDB,2021-12-31
263153,AS263153,PeeringDB,2021-12-31
263152,AS-MIGONET,PeeringDB,2021-12-31
31250,AS-ODOUT,PeeringDB,2021-12-31
138794,AS136308:AS-DEENET,PeeringDB,2021-12-31
31252,AS-STARNET,PeeringDB,2021-12-31
267125,AS267125:AS-NETUP,PeeringDB,2021-12-31
29169,AS-GANDI,PeeringDB,2021-12-31
267121,AS-ATPLUS,PeeringDB,2021-12-31
207841,AS-INFERNO,PeeringDB,2021-12-31
136288,AS136288,PeeringDB,2021-12-31
48453,RIPE::AS-CNETWORK,PeeringDB,2021-12-31
136284,AS136284:AS-PTPL1,PeeringDB,2021-12-31
212546,RIPE::AS-MAO,PeeringDB,2021-12-31
262571,AS-SM-ALL,PeeringDB,2021-12-31
15267,RADB::AS15267:AS-ALL,PeeringDB,2021-12-31
34577,RIPE::AS34577,PeeringDB,2021-12-31
8565,AS-BLUEGIX,PeeringDB,2021-12-31
34572,AS-HELIANTIS-CUSTOMERS,PeeringDB,2021-12-31
12813,AS12813,PeeringDB,2021-12-31
12540,AS-IDECNET,PeeringDB,2021-12-31
140644,AS140644,PeeringDB,2021-12-31
34578,AS-BEDAG,PeeringDB,2021-12-31
203101,AS203101:AS-ALL,PeeringDB,2021-12-31
39205,RIPE::AS-XCLUSIV,PeeringDB,2021-12-31
39202,AS-GCAP,PeeringDB,2021-12-31
270880,AS270880,PeeringDB,2021-12-31
39208,AS-IPI,PeeringDB,2021-12-31
35953,AS35953,PeeringDB,2021-12-31
50384,RIPE::AS-W-IX RIPE::AS-W-IX-IPVSIX,PeeringDB,2021-12-31
50926,AS-AXARNET,PeeringDB,2021-12-31
267382,AS267382,PeeringDB,2021-12-31
50923,AS-METRO-SET,PeeringDB,2021-12-31
55353,AS55353:AS-RPNET,PeeringDB,2021-12-31
55352,APNIC::AS-55352,PeeringDB,2021-12-31
11172,RADB::AS-ALESTRA,PeeringDB,2021-12-31
266471,AS-266471,PeeringDB,2021-12-31
32204,AS-KPU,PeeringDB,2021-12-31
266475,AS-SEMFRONTEIRAS,PeeringDB,2021-12-31
19092,AS-360C,PeeringDB,2021-12-31
22690,AS-AXIOMNETWORKS,PeeringDB,2021-12-31
22691,AS-ISPNET,PeeringDB,2021-12-31
11170,AS-ROLLERNET,PeeringDB,2021-12-31
22697,AS-ROBLOX,PeeringDB,2021-12-31
270888,AS-V8TELECOM,PeeringDB,2021-12-31
12605,AS-LIWESTAT,PeeringDB,2021-12-31
49459,RIPE::AS-IXPS,PeeringDB,2021-12-31
52879,AS52879,PeeringDB,2021-12-31
56550,RIPE::AS-STEL,PeeringDB,2021-12-31
52872,AS-VOANET-52872,PeeringDB,2021-12-31
52871,AS-TASCOM-52871,PeeringDB,2021-12-31
56555,AS-COLLECTOR,PeeringDB,2021-12-31
24724,RIPE::AS24724:AS-FOREIGN,PeeringDB,2021-12-31
24723,RIPE::AS24723:AS-OFFICE,PeeringDB,2021-12-31
50655,AS-ITSHOSTED,PeeringDB,2021-12-31
61211,AS-DATACROSS AS-DATACROSS-IPV6,PeeringDB,2021-12-31
61218,AS-4B42,PeeringDB,2021-12-31
49983,AS-MIRONET,PeeringDB,2021-12-31
49981,AS-WORLDSTREAM,PeeringDB,2021-12-31
13636,AS-NECAM,PeeringDB,2021-12-31
327782,AS-SET-METROFIBRE,PeeringDB,2021-12-31
43406,AS-LIGHTNET,PeeringDB,2021-12-31
43407,AS-INFONLINE,PeeringDB,2021-12-31
327786,AS327786,PeeringDB,2021-12-31
