ASN,ORGANIZATION,SOURCE,ASOF_DATE
271415,S3 Net Soluções Inteligentes,PeeringDB,2021-12-31
271415,S3 Internet,PeeringDB,2021-12-31
146863,SHYAMDATA,PeeringDB,2021-12-31
7667,KDDI R&D Laboratories,PeeringDB,2021-12-31
7667,KDDILABS,PeeringDB,2021-12-31
147190,Priority 1 IT,PeeringDB,2021-12-31
212022,RedNetwork,PeeringDB,2021-12-31
58682,Level3 Carrier,PeeringDB,2021-12-31
212027,PebbleHost,PeeringDB,2021-12-31
142343,Dinas Kominfo Kabupaten Rembang,PeeringDB,2021-12-31
142343,DINKOMINFO KAB REMBANG,PeeringDB,2021-12-31
37168,Cell-C,PeeringDB,2021-12-31
197669,CloudCall Europe,PeeringDB,2021-12-31
197669,Synety Ltd,PeeringDB,2021-12-31
58689,ICC Communication,PeeringDB,2021-12-31
58689,ICC,PeeringDB,2021-12-31
269627,Exa Internet,PeeringDB,2021-12-31
268283,NETFIBER,PeeringDB,2021-12-31
1764,next layer,PeeringDB,2021-12-31
29596,GENERACJA.pl,PeeringDB,2021-12-31
40220,Mid-Atlantic Terascale Partnership - MATP,PeeringDB,2021-12-31
40220,MARIA,PeeringDB,2021-12-31
40220,Virginia Tech (Virginia Polytechnic Institute and State University),PeeringDB,2021-12-31
267085,Vero Internet G4 EPP,PeeringDB,2021-12-31
267085,Vero Internet,PeeringDB,2021-12-31
267088,Jailton Pereira de Lima,PeeringDB,2021-12-31
267088,AS267088,PeeringDB,2021-12-31
137329,ARTHA LINTAS DATA MANDIRI,PeeringDB,2021-12-31
137329,ALDM,PeeringDB,2021-12-31
50088,Fort Technologies,PeeringDB,2021-12-31
50088,Egenera Inc.,PeeringDB,2021-12-31
24554,Five Network Solution India Ltd,PeeringDB,2021-12-31
24554,Five Network,PeeringDB,2021-12-31
24557,UberGlobal Pty Ltd,PeeringDB,2021-12-31
24557,AussieHQ Pty Ltd,PeeringDB,2021-12-31
50083,Hermes Telecom,PeeringDB,2021-12-31
50087,Ouvanet,PeeringDB,2021-12-31
50087,SafeRoot,PeeringDB,2021-12-31
262901,VCNet Provedora de Internet,PeeringDB,2021-12-31
262901,VCNET,PeeringDB,2021-12-31
1547,JSC InterDnestrCom (IDC),PeeringDB,2021-12-31
262903,Tubaron Telecom,PeeringDB,2021-12-31
207671,y0sh network,PeeringDB,2021-12-31
207671,y0sh-NETWORK,PeeringDB,2021-12-31
47687,Netrad Telecom,PeeringDB,2021-12-31
47687,NETRADTEL,PeeringDB,2021-12-31
262907,Brasil Tecnologia e Participacoes,PeeringDB,2021-12-31
262907,Avato,PeeringDB,2021-12-31
262906,URSOFT Soluções em Internet,PeeringDB,2021-12-31
262906,URSOFT,PeeringDB,2021-12-31
212793,Xiwei Ye,PeeringDB,2021-12-31
212793,Xiwei-Network,PeeringDB,2021-12-31
262908,D. A. Comercio e Servicos de Informatica,PeeringDB,2021-12-31
262908,Jatobox Conecta Internet Provider,PeeringDB,2021-12-31
47688,Fastic,PeeringDB,2021-12-31
14340,Salesforce.com,PeeringDB,2021-12-31
11114,Wintek Corporation,PeeringDB,2021-12-31
11114,Wintek,PeeringDB,2021-12-31
212795,Fraunhofer SIT,PeeringDB,2021-12-31
212794,Gardener on Metal,PeeringDB,2021-12-31
34300,Internet-Cosmos,PeeringDB,2021-12-31
264760,Allocati Santiago Mario,PeeringDB,2021-12-31
264760,Impulsar Internet,PeeringDB,2021-12-31
34305,Base IP B.V.,PeeringDB,2021-12-31
34304,TeenTelecom,PeeringDB,2021-12-31
264765,VANET TELECOMUNICACIONES SRL,PeeringDB,2021-12-31
8717,A1 BG EAD,PeeringDB,2021-12-31
8717,A1 Bulgaria EAD,PeeringDB,2021-12-31
34309,Link11,PeeringDB,2021-12-31
394354,CIRA-CLOUD2,PeeringDB,2021-12-31
394354,CIRA,PeeringDB,2021-12-31
394353,ISI B-ROOT,PeeringDB,2021-12-31
394353,B-ROOT,PeeringDB,2021-12-31
31577,"Prored Comunicaciones, S.L.",PeeringDB,2021-12-31
31577,PRORED,PeeringDB,2021-12-31
13845,eStruxture AS13845,PeeringDB,2021-12-31
50886,SC NETFIL,PeeringDB,2021-12-31
50886,Netfil,PeeringDB,2021-12-31
263237,PowerHost Chile,PeeringDB,2021-12-31
263237,IXMETRO PowerHost,PeeringDB,2021-12-31
263238,Eliana Vanessa Morocho Oña,PeeringDB,2021-12-31
263238,Fibramax,PeeringDB,2021-12-31
15164,Unite,PeeringDB,2021-12-31
15164,UPN,PeeringDB,2021-12-31
267263,Viva Telecom AS267263,PeeringDB,2021-12-31
267263,VIVA TELECOM,PeeringDB,2021-12-31
267262,Unit Telecom,PeeringDB,2021-12-31
267262,Unit Fibra,PeeringDB,2021-12-31
32867,Long Lines Communications,PeeringDB,2021-12-31
32867,Long Lines Broadband,PeeringDB,2021-12-31
5619,TietoEVRY Norway,PeeringDB,2021-12-31
5619,EVRY AS,PeeringDB,2021-12-31
207495,Safor Wifi,PeeringDB,2021-12-31
207495,Saforwifi,PeeringDB,2021-12-31
5617,Orange Polska - TPNET,PeeringDB,2021-12-31
5617,TPNET,PeeringDB,2021-12-31
5617,TPSA,PeeringDB,2021-12-31
5617,ORANGE,PeeringDB,2021-12-31
207491,Max Pueschel,PeeringDB,2021-12-31
270035,CELSIA COLOMBIA,PeeringDB,2021-12-31
270035,CELSIA,PeeringDB,2021-12-31
35219,VERIXI LU,PeeringDB,2021-12-31
35219,VERIXI BELGIUM,PeeringDB,2021-12-31
5713,Telkom SA,PeeringDB,2021-12-31
5713,Openserve,PeeringDB,2021-12-31
393513,Synaptics Incorporated,PeeringDB,2021-12-31
35217,OVEA,PeeringDB,2021-12-31
35213,"TOV ""Kompjuternie Merezhi""",PeeringDB,2021-12-31
35213,as35213.com,PeeringDB,2021-12-31
47027,Seaside Communications,PeeringDB,2021-12-31
23265,Pocketinet Communications,PeeringDB,2021-12-31
23260,Savage Communications,PeeringDB,2021-12-31
23260,SCI Broadband,PeeringDB,2021-12-31
136328,S S Cablenet,PeeringDB,2021-12-31
209216,Trusted-Colo Frankfurt,PeeringDB,2021-12-31
206813,4830.org e. V.,PeeringDB,2021-12-31
206813,Freifunk Kreis GT,PeeringDB,2021-12-31
206813,Freifunk Gütersloh,PeeringDB,2021-12-31
206813,Freifunk Müritz,PeeringDB,2021-12-31
208662,Kivra,PeeringDB,2021-12-31
206819,Anson Network AS206819,PeeringDB,2021-12-31
206819,AnsonNet,PeeringDB,2021-12-31
25048,DSNet Limited,PeeringDB,2021-12-31
25048,DSNet,PeeringDB,2021-12-31
25048,DSNH,PeeringDB,2021-12-31
25048,DSNet Hosting,PeeringDB,2021-12-31
43853,AxByte AS43853,PeeringDB,2021-12-31
43853,AxByte,PeeringDB,2021-12-31
43852,FASTtelco,PeeringDB,2021-12-31
43852,Kuwait Data Center Co.,PeeringDB,2021-12-31
197898,Integrated Digital Services Ltd,PeeringDB,2021-12-31
197898,IDS,PeeringDB,2021-12-31
266028,SMARTSEND TELECOM,PeeringDB,2021-12-31
266028,SMARTSEND,PeeringDB,2021-12-31
50030,system.de,PeeringDB,2021-12-31
270814,ZAAZ PROVEDOR DE INTERNET E TELECOMUNICACOES,PeeringDB,2021-12-31
270814,ZAAZ TELECOM,PeeringDB,2021-12-31
266020,Iclick telecom,PeeringDB,2021-12-31
266020,iClickTelecom,PeeringDB,2021-12-31
53734,Nutter,PeeringDB,2021-12-31
6774,BICS,PeeringDB,2021-12-31
6774,Belgacom International Carrier Services,PeeringDB,2021-12-31
6775,Fink Telecom Services GmbH,PeeringDB,2021-12-31
6776,TheNet - Internet Services AG,PeeringDB,2021-12-31
6777,AMS-IX Route Servers,PeeringDB,2021-12-31
6777,AMS-IX,PeeringDB,2021-12-31
6772,ImproWare,PeeringDB,2021-12-31
6772,IMPNET,PeeringDB,2021-12-31
56457,FASTPATH,PeeringDB,2021-12-31
206723,Carnsore Broadband Limited,PeeringDB,2021-12-31
327732,Dalkom Somalia,PeeringDB,2021-12-31
328538,Daisy Mpumalanga,PeeringDB,2021-12-31
57279,Sauron CZ,PeeringDB,2021-12-31
57276,Optimity,PeeringDB,2021-12-31
328242,IP Labs Communications,PeeringDB,2021-12-31
328242,IPComms,PeeringDB,2021-12-31
19919,"VA SkyWire, LLC",PeeringDB,2021-12-31
19919,Virginia SkyWire,PeeringDB,2021-12-31
205394,CSL (DualCom),PeeringDB,2021-12-31
205394,CSL Group,PeeringDB,2021-12-31
55818,Matrix Cable Internet Exchange (MCIX),PeeringDB,2021-12-31
55819,Campaign Monitor (55819),PeeringDB,2021-12-31
55819,133873,PeeringDB,2021-12-31
250,AS250.net Foundation,PeeringDB,2021-12-31
250,The dot in .org,PeeringDB,2021-12-31
399521,BNS AMERICA,PeeringDB,2021-12-31
399521,BNSL-9,PeeringDB,2021-12-31
16724,WOW! Business - Datacenters,PeeringDB,2021-12-31
16724,Wow! TPA Datacenter,PeeringDB,2021-12-31
137102,Hustel Telecom,PeeringDB,2021-12-31
137102,HTPL,PeeringDB,2021-12-31
12033,"Adams TelSystems, Inc.",PeeringDB,2021-12-31
12033,Adams Telephone Co-Operative,PeeringDB,2021-12-31
12035,Atlantic Broadband Finance Miami,PeeringDB,2021-12-31
9500,Vodafone New Zealand Ltd.,PeeringDB,2021-12-31
9507,nexthop,PeeringDB,2021-12-31
212806,Stratagem Hosting,PeeringDB,2021-12-31
49541,PKI Network,PeeringDB,2021-12-31
212808,Thibaud Perret,PeeringDB,2021-12-31
49544,i3D.net,PeeringDB,2021-12-31
49544,i3D Interactive 3D AS49544.net Ubisoft,PeeringDB,2021-12-31
141105,Dapur Remaja Multi Sarana,PeeringDB,2021-12-31
141105,DAMIAN,PeeringDB,2021-12-31
47104,Prolink MO.ru,PeeringDB,2021-12-31
47104,Пролинк МО.ру,PeeringDB,2021-12-31
2518,BIGLOBE Inc.,PeeringDB,2021-12-31
2518,MESH,PeeringDB,2021-12-31
2519,ARTERIA Networks Corporation (Vectant),PeeringDB,2021-12-31
2519,VECTANT,PeeringDB,2021-12-31
43142,Adeli,PeeringDB,2021-12-31
43142,Maxnod,PeeringDB,2021-12-31
2514,NTT PC Communications (InfoSphere),PeeringDB,2021-12-31
2514,InfoSphere,PeeringDB,2021-12-31
2515,JPNIC,PeeringDB,2021-12-31
2516,KDDI,PeeringDB,2021-12-31
2510,Fujitsu Limited,PeeringDB,2021-12-31
2510,InfoWeb,PeeringDB,2021-12-31
270730,AGILYTELECOM,PeeringDB,2021-12-31
270730,AGILY,PeeringDB,2021-12-31
52964,FJR TELECOMUNICAÇÕES,PeeringDB,2021-12-31
52964,Pontocom Net,PeeringDB,2021-12-31
46844,Sharktech,PeeringDB,2021-12-31
49895,DCENTER.PL,PeeringDB,2021-12-31
49322,ViM Internetdienstleistungen GmbH,PeeringDB,2021-12-31
49322,domainplanet.at,PeeringDB,2021-12-31
49321,ITgration AS49321,PeeringDB,2021-12-31
46849,Texas Lone Star Network,PeeringDB,2021-12-31
46849,TLSN,PeeringDB,2021-12-31
200760,Elogic,PeeringDB,2021-12-31
200760,Gruppo Maggioli,PeeringDB,2021-12-31
5056,Iowa Network Services,PeeringDB,2021-12-31
5056,netINS or Aureon Network Services,PeeringDB,2021-12-31
5050,3ROX (Three Rivers Optical Exchange),PeeringDB,2021-12-31
5050,Pittsburgh Supercomputing Center,PeeringDB,2021-12-31
204444,LanTech,PeeringDB,2021-12-31
204444,LanTech Networks,PeeringDB,2021-12-31
134090,X Integration,PeeringDB,2021-12-31
134090,Leaptel,PeeringDB,2021-12-31
204446,Hellomouse,PeeringDB,2021-12-31
204446,hellomouse,PeeringDB,2021-12-31
45796,BB Connect,PeeringDB,2021-12-31
45796,UIH,PeeringDB,2021-12-31
45796,United Information Highway,PeeringDB,2021-12-31
134094,Serverfield,PeeringDB,2021-12-31
134094,Serverfield Co. Ltd.,PeeringDB,2021-12-31
209162,INTERNET HELLAS,PeeringDB,2021-12-31
204443,PatFab,PeeringDB,2021-12-31
204443,PlayerZone,PeeringDB,2021-12-31
204443,eSport-Mania,PeeringDB,2021-12-31
138064,Jinom Network Indonesia,PeeringDB,2021-12-31
138064,Jinom,PeeringDB,2021-12-31
134098,Licson Internet Service,PeeringDB,2021-12-31
134098,Starlight Systems,PeeringDB,2021-12-31
38565,Ncell,PeeringDB,2021-12-31
38565,Spice Nepal Private Limited,PeeringDB,2021-12-31
209169,croit,PeeringDB,2021-12-31
38566,NTT (Thailand),PeeringDB,2021-12-31
25956,Alpheus,PeeringDB,2021-12-31
25956,Logix Fiber Networks,PeeringDB,2021-12-31
36827,PINE BELT TELEPHONE,PeeringDB,2021-12-31
36824,Adtaq Internet,PeeringDB,2021-12-31
199490,INTERCONNECT s.r.o.,PeeringDB,2021-12-31
53758,Invalid Network,PeeringDB,2021-12-31
36828,xTom Los Angeles,PeeringDB,2021-12-31
36828,xTom,PeeringDB,2021-12-31
36829,Winstri,PeeringDB,2021-12-31
199494,ETTH Bartosz Bachowski,PeeringDB,2021-12-31
199496,E-PORTS AMPLE DE BANDA I INTERNET,PeeringDB,2021-12-31
199496,EPORTS,PeeringDB,2021-12-31
14866,Voi Networks Inc,PeeringDB,2021-12-31
204930,Panstwowa Wyzsza Szkola Zawodowa w Nysie,PeeringDB,2021-12-31
204930,PWSZ w Nysie,PeeringDB,2021-12-31
54994,Quantil Networks,PeeringDB,2021-12-31
54994,WANGSU,PeeringDB,2021-12-31
131976,MF-FUKUOKA,PeeringDB,2021-12-31
58941,MegaIX Sydney & Perth Route Servers,PeeringDB,2021-12-31
58943,MegaIX Melbourne Route Servers,PeeringDB,2021-12-31
58942,MegaIX Brisbane Route Servers,PeeringDB,2021-12-31
265377,FLASH NET TELECOMUNICAÇÕES LTDA ME,PeeringDB,2021-12-31
265377,FLASHNET,PeeringDB,2021-12-31
198362,Heliacal Networks,PeeringDB,2021-12-31
18541,"Blue Jeans Network, Inc. - US West",PeeringDB,2021-12-31
18541,BlueJeans,PeeringDB,2021-12-31
14868,Copel Telecomunicações S.A.,PeeringDB,2021-12-31
14868,Copel Telecom,PeeringDB,2021-12-31
38622,Limelight Networks Australia,PeeringDB,2021-12-31
38622,llnw.net,PeeringDB,2021-12-31
268613,Vero Internet Oeste,PeeringDB,2021-12-31
141120,Warna Data Multimedia,PeeringDB,2021-12-31
141120,WARNAHOST,PeeringDB,2021-12-31
62310,managedhosting.de,PeeringDB,2021-12-31
134899,Cityzone Infonet Pvt. Ltd.,PeeringDB,2021-12-31
134899,CIPL,PeeringDB,2021-12-31
264494,CONNECT UP,PeeringDB,2021-12-31
264494,CONNECT-UP,PeeringDB,2021-12-31
210570,Athorio Cloud,PeeringDB,2021-12-31
44222,CLOUDITY Network,PeeringDB,2021-12-31
44227,JustNet,PeeringDB,2021-12-31
202540,Christopher Stephens,PeeringDB,2021-12-31
139195,Seans Media Pvt Ltd,PeeringDB,2021-12-31
138810,Global Media Pratama Solusindo,PeeringDB,2021-12-31
138810,GLOSINDO,PeeringDB,2021-12-31
22386,South African Reserve Bank,PeeringDB,2021-12-31
22386,SA Reserve Bank,PeeringDB,2021-12-31
33529,Peak Web Hosting,PeeringDB,2021-12-31
54198,ViaNetTV,PeeringDB,2021-12-31
54198,Vmedia Inc.,PeeringDB,2021-12-31
18092,Q-shu Tele Communications,PeeringDB,2021-12-31
33522,cPanel,PeeringDB,2021-12-31
27552,TWDX IP,PeeringDB,2021-12-31
27552,TWDX,PeeringDB,2021-12-31
27552,TOWARDEX,PeeringDB,2021-12-31
27553,TelNet Worldwide,PeeringDB,2021-12-31
48052,MIG Investments SA,PeeringDB,2021-12-31
48052,MIG Investments - Swiss Online Forex Broker,PeeringDB,2021-12-31
203231,V4VoIP,PeeringDB,2021-12-31
20278,Nexeon Technologies,PeeringDB,2021-12-31
20278,Nexeon,PeeringDB,2021-12-31
38193,Trans World Associates,PeeringDB,2021-12-31
38193,Transworld,PeeringDB,2021-12-31
38193,TW1,PeeringDB,2021-12-31
38193,TWA,PeeringDB,2021-12-31
38193,TW,PeeringDB,2021-12-31
264972,Livecom Serv e Com de Equipamentos de inf,PeeringDB,2021-12-31
264972,Livecom,PeeringDB,2021-12-31
38195,Superloop,PeeringDB,2021-12-31
38195,Superloop+,PeeringDB,2021-12-31
38195,SuperBB,PeeringDB,2021-12-31
38195,APEXn,PeeringDB,2021-12-31
38195,BigAir,PeeringDB,2021-12-31
38195,Cine.net,PeeringDB,2021-12-31
38195,GX2,PeeringDB,2021-12-31
38195,Cyberhound,PeeringDB,2021-12-31
38195,Exetel,PeeringDB,2021-12-31
264971,RR64 SERVICOS ESPECIAIS EM TELECOMUNICACOES,PeeringDB,2021-12-31
264971,RR64,PeeringDB,2021-12-31
270951,PAULO MARQUES DE ARAUJO,PeeringDB,2021-12-31
270951,GIGANETMINAS,PeeringDB,2021-12-31
270953,IDL Telecom,PeeringDB,2021-12-31
270953,IDL,PeeringDB,2021-12-31
270953,IDL Internet,PeeringDB,2021-12-31
205819,OPTIC TELECOM,PeeringDB,2021-12-31
29748,QTS Ashburn,PeeringDB,2021-12-31
29290,CLDIN Out-of-Band,PeeringDB,2021-12-31
29290,CLDIN,PeeringDB,2021-12-31
40764,Digital Network Access Communications,PeeringDB,2021-12-31
40764,DNA Communications,PeeringDB,2021-12-31
137840,"Equinix Connect - PE, Perth",PeeringDB,2021-12-31
272554,Log-Fi Internet,PeeringDB,2021-12-31
272554,Log-Fi,PeeringDB,2021-12-31
47232,ISP Alliance,PeeringDB,2021-12-31
47232,ISPA,PeeringDB,2021-12-31
132497,DNA Infotel Private Limited,PeeringDB,2021-12-31
132497,dna,PeeringDB,2021-12-31
47236,CityLink Karelia,PeeringDB,2021-12-31
47236,CityLink Ltd ISP,PeeringDB,2021-12-31
23074,PETROLEO BRASILEIRO AS23074,PeeringDB,2021-12-31
23074,Petrobras,PeeringDB,2021-12-31
59545,Vertixo B.V,PeeringDB,2021-12-31
59545,VXbits,PeeringDB,2021-12-31
202562,Aperture Networks,PeeringDB,2021-12-31
197000,RIPE NCC Authoritative DNS,PeeringDB,2021-12-31
197000,f.in-addr-servers.arpa,PeeringDB,2021-12-31
197000,f.ip6-servers.arpa,PeeringDB,2021-12-31
197000,pri.authdns.ripe.net,PeeringDB,2021-12-31
197000,sec1.authdns.ripe.net,PeeringDB,2021-12-31
197000,sec2.authdns.ripe.net,PeeringDB,2021-12-31
25899,LS Networks,PeeringDB,2021-12-31
25899,Light Speed Networks,PeeringDB,2021-12-31
29124,Seven Sky,PeeringDB,2021-12-31
29124,ISKRATELECOM,PeeringDB,2021-12-31
29124,7SKY,PeeringDB,2021-12-31
29124,SEVEN-SKY,PeeringDB,2021-12-31
39572,ADVANCED HOSTERS,PeeringDB,2021-12-31
142299,"CLOUDFOREST CO.,LTD.",PeeringDB,2021-12-31
395217,ISC F-ROOT RNO1,PeeringDB,2021-12-31
136665,ELL Innovations,PeeringDB,2021-12-31
136665,ELL Fibernet,PeeringDB,2021-12-31
212648,HRiNS,PeeringDB,2021-12-31
31210,DTEL-IX Route Servers,PeeringDB,2021-12-31
31210,DTEL-IX,PeeringDB,2021-12-31
31742,Sota Solutions Ltd,PeeringDB,2021-12-31
31742,SotaConnect,PeeringDB,2021-12-31
31216,BSO Network Solutions,PeeringDB,2021-12-31
31216,BSOCOM BSONET,PeeringDB,2021-12-31
398193,G. C. M. COMPUTERS,PeeringDB,2021-12-31
398193,GCM Computers,PeeringDB,2021-12-31
268876,Carlos Eduardo de Almeida Informatica - ME,PeeringDB,2021-12-31
268876,CE TECH TELECOM,PeeringDB,2021-12-31
398196,Cobalt Ridge,PeeringDB,2021-12-31
207803,Emenders,PeeringDB,2021-12-31
8038,6connect,PeeringDB,2021-12-31
12859,BIT BV,PeeringDB,2021-12-31
8529,Omantel,PeeringDB,2021-12-31
12850,IRIDEOS (formerly Enter),PeeringDB,2021-12-31
12850,AS-ENTER,PeeringDB,2021-12-31
131675,Beyond Orbit,PeeringDB,2021-12-31
12586,GHOSTnet GmbH,PeeringDB,2021-12-31
12586,AS-GHOSTNET,PeeringDB,2021-12-31
12586,GHOSTnet,PeeringDB,2021-12-31
12586,Kleyrex,PeeringDB,2021-12-31
12857,Fujitsu TDS Transit,PeeringDB,2021-12-31
271606,FT Fibra Telecom LTDA,PeeringDB,2021-12-31
271606,FT Fibra Telecom,PeeringDB,2021-12-31
35916,MultaCOM,PeeringDB,2021-12-31
133812,Lintas Cipta Media,PeeringDB,2021-12-31
133812,Beritagar,PeeringDB,2021-12-31
50472,Chaos Computer Club e.V.,PeeringDB,2021-12-31
50472,CCC,PeeringDB,2021-12-31
209894,Foerderverein Freie Infrastruktur,PeeringDB,2021-12-31
209894,Freifunk Münsterland,PeeringDB,2021-12-31
133815,Primacom Interbuana,PeeringDB,2021-12-31
133815,Primacom,PeeringDB,2021-12-31
44914,Petrus Spółka z o.o.,PeeringDB,2021-12-31
44919,AtrilA,PeeringDB,2021-12-31
271609,R R DE S RODRIGUES,PeeringDB,2021-12-31
271609,Vixel Telecom,PeeringDB,2021-12-31
37790,Douala-IX Route Servers,PeeringDB,2021-12-31
37790,DLA-IX RS,PeeringDB,2021-12-31
213185,eta,PeeringDB,2021-12-31
137064,ISC F-ROOT ABQ1,PeeringDB,2021-12-31
137064,F-ROOT,PeeringDB,2021-12-31
22652,Fibrenoire,PeeringDB,2021-12-31
22652,Vidéotron Affaires,PeeringDB,2021-12-31
22653,Cyber Wurx,PeeringDB,2021-12-31
61031,Escomtel Backbone Network,PeeringDB,2021-12-31
61031,Эскомтел МСС,PeeringDB,2021-12-31
213188,Miguel Monteiro,PeeringDB,2021-12-31
213188,Virt It,PeeringDB,2021-12-31
26546,Nucleus Inc,PeeringDB,2021-12-31
270393,IPT TELECOM,PeeringDB,2021-12-31
270393,IPT FIBRA,PeeringDB,2021-12-31
22381,Megatelecom Telecomunicacoes,PeeringDB,2021-12-31
22381,Megatelecom,PeeringDB,2021-12-31
26548,Purevoltage Enterprises,PeeringDB,2021-12-31
26548,PureVoltage,PeeringDB,2021-12-31
22384,"NationalNet, Inc.",PeeringDB,2021-12-31
22384,NatNet,PeeringDB,2021-12-31
60929,Investment and technology group of companies (ITC),PeeringDB,2021-12-31
60929,ITC,PeeringDB,2021-12-31
208085,v10networks - Gasteier und Sharif GbR,PeeringDB,2021-12-31
50698,TETA,PeeringDB,2021-12-31
50698,TETANET,PeeringDB,2021-12-31
13984,SD Data Center,PeeringDB,2021-12-31
134944,Jiffy Cable And Datacom,PeeringDB,2021-12-31
134944,Jiffy Broadband,PeeringDB,2021-12-31
60924,Orixcom,PeeringDB,2021-12-31
60927,Marlinc,PeeringDB,2021-12-31
28656,Suporte Tecnologia e Instalações Ltda.,PeeringDB,2021-12-31
28656,Tremnet Fibra,PeeringDB,2021-12-31
28657,MD Brasil - Tecnologia da Informação,PeeringDB,2021-12-31
28657,MD Brasil,PeeringDB,2021-12-31
28654,Axtelecom Telecomunicações LTDA,PeeringDB,2021-12-31
28654,Axtelecom,PeeringDB,2021-12-31
28653,Wireless Internet S.A.,PeeringDB,2021-12-31
28653,WNet,PeeringDB,2021-12-31
266618,MEGA PROVEDOR,PeeringDB,2021-12-31
212582,ByteAnia,PeeringDB,2021-12-31
212583,focusnet,PeeringDB,2021-12-31
212580,cupaco AS212580,PeeringDB,2021-12-31
212580,cupaco,PeeringDB,2021-12-31
211557,TayTeknoloji,PeeringDB,2021-12-31
211557,211557,PeeringDB,2021-12-31
213236,Marco Grossi,PeeringDB,2021-12-31
213234,Cagir Ltd,PeeringDB,2021-12-31
35665,Netensia,PeeringDB,2021-12-31
267521,ULTRANET NETWORK,PeeringDB,2021-12-31
267521,ULTRANET BANDA LARGA,PeeringDB,2021-12-31
35667,XSALTO 2,PeeringDB,2021-12-31
267524,INETWORKS,PeeringDB,2021-12-31
60240,Lynqo,PeeringDB,2021-12-31
35662,Redstation,PeeringDB,2021-12-31
35662,iomart,PeeringDB,2021-12-31
201153,Wifibytes,PeeringDB,2021-12-31
43339,R_iX Route Servers,PeeringDB,2021-12-31
43440,Digitale Suisse,PeeringDB,2021-12-31
43440,DS Network Services LLC,PeeringDB,2021-12-31
43332,ID STRATEGY,PeeringDB,2021-12-31
55688,Beon Intermedia,PeeringDB,2021-12-31
55688,JagoanHosting Indonesia,PeeringDB,2021-12-31
32244,Liquid Web,PeeringDB,2021-12-31
32244,Liquid Web LLC,PeeringDB,2021-12-31
266928,MEGA COMM TELECOMUNICACOES,PeeringDB,2021-12-31
266928,CoNecT BM Telecom,PeeringDB,2021-12-31
396841,Vertical Horizon Networks,PeeringDB,2021-12-31
396841,The Laffoon Corporation,PeeringDB,2021-12-31
32248,AetherPaw LLC,PeeringDB,2021-12-31
266924,RiachoNet,PeeringDB,2021-12-31
266923,IPconect TELECOM,PeeringDB,2021-12-31
266923,IPconect Telecom,PeeringDB,2021-12-31
28931,TriOptima AB,PeeringDB,2021-12-31
266920,Globofiber Telecom,PeeringDB,2021-12-31
266920,Globofiber,PeeringDB,2021-12-31
56665,Proximus Luxembourg (Main AS),PeeringDB,2021-12-31
56665,Tango,PeeringDB,2021-12-31
56665,Telindus,PeeringDB,2021-12-31
56662,e-utp.net,PeeringDB,2021-12-31
23774,A-DNS-JP,PeeringDB,2021-12-31
17356,Vermont Telephone,PeeringDB,2021-12-31
17356,VTel,PeeringDB,2021-12-31
52341,WOM,PeeringDB,2021-12-31
17350,Moody''s,PeeringDB,2021-12-31
56668,Simnet,PeeringDB,2021-12-31
25386,Inter-Telecom LLC,PeeringDB,2021-12-31
25386,Cyfra,PeeringDB,2021-12-31
25385,Belcom,PeeringDB,2021-12-31
4608,APNIC,PeeringDB,2021-12-31
4608,Asia Pacific Network Information Centre,PeeringDB,2021-12-31
4609,Macau CTM,PeeringDB,2021-12-31
4609,CTM,PeeringDB,2021-12-31
397460,BayNIC,PeeringDB,2021-12-31
60255,Internetty Ltd,PeeringDB,2021-12-31
