CITY_NAME,STATE_PROVINCE,COUNTRY_CODE,CITY_LATITUDE,CITY_LONGITUDE
Xinguara,Par,BR,-7.10061440138,-49.9480471208
Colíder,Mato Grosso,BR,-10.8172867647,-55.4505794694
Itupiranga,Pará,BR,-5.12001178093,-49.3000246598
Marabá,Pará,BR,-5.34997190463,-49.1159790462
Alta Floresta,Mato Grosso,BR,-9.90003009149,-55.9099829525
Alvorada,Tocantins,BR,-12.4700024222,-49.082001792
Porto Nacional,Tocantins,BR,-10.7000329398,-48.4199491797
Niquelândia,Goiás,BR,-14.4696219698,-48.4700236426
Conceição do Araguaia,Pará,BR,-8.25000160841,-49.2900252702
Palmas,Tocantins,BR,-10.2377355765,-48.2877867041
Grajau,Maranhão,BR,-5.80999550489,-46.1499843766
Pedreiras,Maranh,BR,-4.56960610059,-44.6700230322
Araguaína,Tocantins,BR,-7.19001462924,-48.2100136735
Novo Horizonte,São Paulo,BR,-21.4595829073,-49.2200037044
Presidente Prudente,São Paulo,BR,-22.120007712,-51.3900004492
Passos,Minas Gerais,BR,-20.7100162569,-46.6099821386
Itaúna,Minas Gerais,BR,-20.0600300915,-44.5700291357
Campo Belo,Minas Gerais,BR,-20.8895918591,-45.2799858007
Conselheiro Lafaiete,Minas Gerais,BR,-20.6700186983,-43.7899992285
Belo Horizonte,Minas Gerais,BR,-19.9150260225,-43.9150045182
Divinópolis,Minas Gerais,BR,-20.1495336723,-44.8999831559
Barbacena,Minas Gerais,BR,-21.2200109672,-43.7700004492
Muriaé,Minas Gerais,BR,-21.1300422986,-42.3899813248
Caratinga,Minas Gerais,BR,-19.7900207328,-42.1399965836
Nova Lima,Minas Gerais,BR,-19.9800349743,-43.8500214046
Ponte Nova,Minas Gerais,BR,-20.409621156,-42.8999501969
Ipatinga,Minas Gerais,BR,-19.479600404,-42.5199992285
Omaruru,Erongo,NA,-21.436001931,15.9509975392
Cachoeiro de Itapemirim,Espírito Santo,BR,-20.850007712,-41.1299807145
Linhares,Espírito Santo,BR,-19.3899934704,-40.0500207942
São Mateus,Espírito Santo,BR,-18.7296203422,-39.8599807145
Santa Cruz Cabrália,Bahia,BR,-16.2800024222,-39.0299796972
Guanhães,Minas Gerais,BR,-18.7800048637,-42.9500246598
Curvelo,Minas Gerais,BR,-18.7595926729,-44.4299860042
Bocaiúva,Minas Gerais,BR,-17.1096158663,-43.8100496842
Araçuaí,Minas Gerais,BR,-16.8596052868,-42.0699491796
Montes Claros,Minas Gerais,BR,-16.7200272432,-43.8600207942
Formosa,Goiás,BR,-15.5394791475,-47.3399892594
Sete Lagoas,Minas Gerais,BR,-19.4496280733,-44.2499969905
Diamantina,Minas Gerais,BR,-18.2399861462,-43.6099843766
Governador Valadares,Minas Gerais,BR,-18.8700252087,-41.9700069596
Teófilo Otoni,Minas Gerais,BR,-17.8700345674,-41.5000098079
Itamaraju,Bahia,BR,-17.0395943005,-39.5299491796
Vitória,Espírito Santo,BR,-20.3239933077,-40.3659963395
Almenara,Minas Gerais,BR,-16.1700349743,-40.7000069596
Jaguaquara,Bahia,BR,-13.5299894014,-39.9699998388
Serrinha,Bahia,BR,-11.6495873832,-39.0100067561
Paracatu,Minas Gerais,BR,-17.1995845349,-46.8699921077
Guanambi,Bahia,BR,-14.2295849418,-42.789982749
Barreiras,Bahia,BR,-12.1399967256,-45.0000028906
Santa Maria da Vitória,Bahia,BR,-13.3899979463,-44.2100252701
Jequié,Bahia,BR,-13.8500215466,-40.0799931249
Janaúba,Minas Gerais,BR,-15.7996183077,-43.3099768489
Itambé,Bahia,BR,-15.2396008109,-40.6299853938
Itaberaba,Bahia,BR,-12.5196117972,-40.2999796972
Vitória da Conquista,Bahia,BR,-14.8500121879,-40.8399984147
Irecê,Bahia,BR,-11.2999963187,-41.8700130631
Xique-Xique,Bahia,BR,-10.8200256156,-42.7300122493
Bom Jesus da Lapa,Bahia,BR,-13.2495414034,-43.4400205908
Brumado,Bahia,BR,-14.2099995739,-41.6700252701
Remanso,Bahia,BR,-9.59958331415,-42.1099984147
Crato,Ceará,BR,-7.22959877638,-39.4200075699
Presidente Dutra,Maranhão,BR,-5.25002968457,-44.519980511
Imperatriz,Maranhão,BR,-5.5200390433,-47.4900059424
Barra do Corda,Maranhão,BR,-5.50960040398,-45.2599611832
Balsas,Maranhão,BR,-7.52002032586,-46.0499904801
Floriano,Piauí,BR,-6.76957517612,-43.0299681005
Colinas,Maranhão,BR,-6.03954221713,-44.2399976009
Timon,Maranh,BR,-5.114999167,-42.8449664729
Campo Maior,Piauí,BR,-4.82003009147,-42.1800199804
Codó,Maranhão,BR,-4.47958575554,-43.8799678971
Tocantinópolis,Tocantins,BR,-6.31957680372,-47.4199843766
Canindé,Ceará,BR,-4.35003293978,-39.3099884456
Caxias,Maranh,BR,-4.83300087598,-43.3500260839
Picos,Piauí,BR,-7.07999550489,-41.4399876318
Teresina,Piauí,BR,-5.0950003877,-42.7800091975
Jacundá,Par,BR,-4.59957843132,-49.3899674902
Campos,Rio de Janeiro,BR,-21.7499527803,-41.3200207942
Lavras,Minas Gerais,BR,-21.2495698865,-45.0099506038
Itapetinga,Bahia,BR,-15.2499877738,-40.249982749
Porto Seguro,Bahia,BR,-16.4296056937,-39.0800283219
Nova Viçosa,Bahia,BR,-17.8800081189,-39.3700106217
Canavieiras,Bahia,BR,-15.6400414847,-38.9600098079
Ubaitaba,Bahia,BR,-14.300019919,-39.3300130631
Nanuque,Minas Gerais,BR,-17.8399588838,-40.3500283219
Itabuna,Bahia,BR,-14.7896024385,-39.2800161149
Ilhéus,Bahia,BR,-14.7800422985,-39.0500043147
Valença,Bahia,BR,-13.3596122041,-39.0800283219
Petrolina,Pernambuco,BR,-9.38001015334,-40.5099668798
Tucano,Bahia,BR,-10.9696288871,-38.7899943456
Feira de Santana,Bahia,BR,-12.25001585,-38.9700091975
Alagoinhas,Bahia,BR,-12.1399967256,-38.4299904801
Salvador,Bahia,BR,-12.9699719047,-38.4799874283
Estância,Sergipe,BR,-11.2696105765,-37.4500244563
Arapiraca,Alagoas,BR,-9.75001340855,-36.6699945491
Juazeiro,Bahia,BR,-9.42000771194,-40.4999674902
Aracaju,Sergipe,BR,-10.9000207328,-37.1199670833
Penedo,Alagoas,BR,-10.2696199352,-36.5800258805
Maceió,Alagoas,BR,-9.6199955049,-35.7299744075
Garanhuns,Pernambuco,BR,-8.89001422235,-36.5000307633
Paulo Afonso,Bahia,BR,-9.3306591605,-38.2656594254
Salgueiro,Pernambuco,BR,-8.05962563185,-39.1300252701
Icó,Ceará,BR,-6.4000370088,-38.8499906835
Crateús,Ceará,BR,-5.16559039421,-40.6660038671
Juazeiro do Norte,Ceará,BR,-7.21001340854,-39.3200136734
Arcoverde,Pernambuco,BR,-8.42001707066,-37.0699959732
Tauá,Ceará,BR,-5.9994929821,-40.3100307633
Açu,Rio Grande do Norte,BR,-5.57962196973,-36.9100574153
Iguatu,Ceará,BR,-6.35998777377,-39.2999890559
Russas,Ceará,BR,-4.94002276726,-37.9799921077
Baturité,Ceará,BR,-4.32956907259,-38.8799888525
Quixadá,Ceará,BR,-4.96999509799,-39.0200061458
Patos,Paraíba,BR,-7.01958575555,-37.2900083837
Apodi,Rio Grande do Norte,BR,-5.65000527051,-37.800003094
Pointe-Noire,Kouilou,CG,-4.77000730502,11.8800394273
Senhor do Bonfim,Bahia,BR,-10.4496089489,-40.1900122493
Cabo de Santo Agostinho,Pernambuco,BR,-8.28999916701,-35.0299912939
Caruaru,Pernambuco,BR,-8.28002561558,-35.9800108251
Rio Largo,Alagoas,BR,-9.48000404983,-35.8399676936
Palmeira dos Índios,Alagoas,BR,-9.4165970674,-36.6166386327
Recife,Pernambuco,BR,-8.07564532586,-34.915605511
Jaboatao,Pernambuco,BR,-8.11001015334,-35.0200435807
Barreiros,Pernambuco,BR,-8.829604473,-35.2000067561
Carpina,Pernambuco,BR,-7.84000079461,-35.260003094
Timbaúba,Pernambuco,BR,-7.4996081351,-35.3200252701
Santa Cruz,Rio Grande do Norte,BR,-6.21999631869,-36.0299819352
Mossoró,Rio Grande do Norte,BR,-5.19003334668,-37.340005332
Campina Grande,Paraíba,BR,-7.23001218784,-35.8800169286
Caicó,Rio Grande do Norte,BR,-6.45961993523,-37.1000199804
Goiana,Pernambuco,BR,-7.559604473,-34.9999931249
Nova Cruz,Rio Grande do Norte,BR,-6.46959348666,-35.4399921077
Vila Velha,Espírito Santo,BR,-20.3676082165,-40.3179889339
Opuwo,Kunene,NA,-18.0595837211,13.820024372
Outjo,Kunene,NA,-20.1095361137,16.1400377998
Oshikango,Ohangwena,NA,-17.3995206514,15.8800019925
Chibemba,HuOla,AO,-15.7495955212,14.0800085029
Chitado,Cunene,AO,-17.3196288871,13.9200182685
Ongwediva,Oshana,NA,-17.7800142224,15.7700345445
Walvis Bay,Erongo,NA,-22.9575276501,14.5053055406
Otjiwarongo,Otjozondjupa,NA,-20.4595405896,16.6400072822
Otavi,Otjozondjupa,NA,-19.6399980141,17.3420015476
Ondjiva,Cunene,AO,-17.0696183077,15.730036986
Grootfontein,Otjozondjupa,NA,-19.566623516,18.1165579821
Windhoek,Khomas,NA,-22.5700060844,17.0835461005
Tsumeb,Oshikoto,NA,-19.2400284639,17.7100194892
Cangamba,Moxico,AO,-13.6995914522,19.8600174547
Camacupa,Bié,AO,-12.0195906384,17.4699824612
Lubango,Huíla,AO,-14.9100085258,13.4900186754
Quipungo,HuOla,AO,-14.8295483207,14.5500056546
Lobito,Benguela,AO,-12.3700085257,13.5412300198
Namibe,Namibe,AO,-15.1900431123,12.1600223375
Xangongo,Cunene,AO,-16.7400260225,14.9699800198
Cubal,Benguela,AO,-13.039580059,14.2399987372
Chibia,HuOla,AO,-15.1896297009,13.6900064684
Huambo,Huambo,AO,-12.7499853324,15.7600093167
Kuito,Bié,AO,-12.3800337536,16.9399889716
Sumbe,Cuanza Sul,AO,-11.2100276501,13.8499967027
Quibala,Cuanza Sul,AO,-10.7295918591,14.9799535712
Waku Kungo,Cuanza Sul,AO,-11.3595275687,15.1199967027
Cacolo,Lunda Sul,AO,-10.1496272595,19.2600023994
Gemena,Équateur,CD,3.26001934703,19.7699971097
Benguela,Benguela,AO,-12.5782645479,13.4072330309
Ndalatando,Cuanza Norte,AO,-9.29954994826,14.9099836819
Mbanza-Congo,Zaire,AO,-6.26960569369,14.2399987372
Ambriz,Bengo,AO,-7.85498695998,13.1250280341
Soyo,Zaire,AO,-6.12961423861,12.3699836819
Luanda,Luanda,AO,-8.83828611363,13.2344270413
Songo,UGge,AO,-7.34959145216,14.849987344
Tômbua,Namibe,AO,-15.8000317191,11.8599889716
Kinkala,Pool,CG,-4.35599989705,14.7619986062
Nzeto,Zaire,AO,-7.22959877638,12.8600312893
Cabinda,Cabinda,AO,-5.55962319044,12.1899946682
Matadi,Bas-Congo,CD,-5.81661008822,13.4500211168
Boma,Bas-Congo,CD,-5.82999428419,13.0499938544
Moanda,Bas-Congo,CD,-5.92290850945,12.3549975165
Calulo,Cuanza Sul,AO,-9.99961057652,14.9000101305
Uíge,Uíge,AO,-7.62001422234,15.049975137
Dondo,Cuanza Norte,AO,-9.69001707066,14.4300129788
Calucinga,BiO,AO,-11.3195816866,16.1999824612
Malanje,Malanje,AO,-9.54000038772,16.3400255927
Camabatela,Cuanza Norte,AO,-8.18959185907,15.3700072822
Cuito Caunavale,Cuando Cubango,AO,-15.1596056937,19.1699820543
Kasangulu,Bas-Congo,CD,-4.57957965202,15.1799930406
Caxito,Bengo,AO,-8.57954221714,13.6599824612
Lusanga,Bandundu,CD,-5.5829292614,16.5166556383
Mbanza-Ngungu,Bas-Congo,CD,-5.24961627312,14.8600125719
Ipú,Ceará,BR,-4.31959552116,-40.7200574153
Kasongo-Lunda,Bandundu,CD,-6.47961871453,16.8299698473
Kinshasa,Kinshasa City,CD,-4.32972410189,15.3149718818
Kikwit,Bandundu,CD,-5.03004311231,18.8500015856
Juina,Mato Grosso,BR,-11.3995768037,-59.5000222184
Uruara,Par,BR,-3.82959959017,-54.0299943457
Itaituba,Pará,BR,-4.25861733106,-55.9250207943
Santarém,Pará,BR,-2.43325071321,-54.6999792904
Saint-Georges,Amapá,GF,3.91047060029,-51.8100006527
Óbidos,Pará,BR,-1.91002683625,-55.5200067562
Alenquer,Pará,BR,-1.93958575553,-54.7899996354
Roura,Guinaa,GF,4.72998130179,-52.3300205908
Brownsweg,Brokopondo,SR,5.02001527803,-55.1699506038
Acaraú,Ceará,BR,-2.88960528678,-40.1199906835
Kourou,Guinaa,GF,5.15998089489,-52.6499493831
Sinnamary,Guinaa,GF,5.38001914359,-52.9599821387
Puerto Quijarro,Santa Cruz,BO,-17.7796008109,-57.7700244564
Nieuw Nickerie,Nickerie,SR,5.95042360323,-56.9899945492
Georgetown,East Berbice-Corentyne,GY,6.80197369275,-58.1670286475
Corriverton,Mahaica-Berbice,GY,5.90003908175,-57.1699835628
Brokopondo,Brokopondo,SR,5.04037579235,-55.0200114356
Onverwacht,Para,SR,5.59999812537,-55.199996481
Bridgetown,Saint Michael,BB,13.1020025828,-59.6165267351
Paramaribo,Paramaribo,SR,5.83503012992,-55.1670308854
Groningen,Saramacca,SR,5.79699897489,-55.4810034553
Saint-Laurent-du-Maroni,Guinaa,GF,5.49762408054,-54.0325345879
Anna Regina,Cuyuni-Mazaruni,GY,7.27042055148,-58.5000574154
Cottica,Sipaliwini,SR,3.85000917451,-54.2332894303
Moengo,Marowijne,SR,5.6300038848,-54.4099969906
Iracoubo,Guinaa,GF,5.48042645154,-53.2199921077
Jacareacanga,Par,BR,-6.26660846062,-57.6500059424
Altamira,Pará,BR,-3.1996122041,-52.2100020768
Cametá,Pará,BR,-2.23961912141,-49.5099860042
Porto Santana,Amapá,BR,-0.03959836945,-51.1799874284
Breves,Pará,BR,-1.68001503612,-50.4900037044
Tucuruí,Pará,BR,-3.67999631868,-49.7199990251
Castanhal,Pará,BR,-1.28959959016,-47.9300307633
Capitão Poço,Pará,BR,-1.74962319042,-47.0900045182
Bragança,Pará,BR,-1.05002765005,-46.7699982112
Abaetetuba,Pará,BR,-1.72453069437,-48.8848801409
Amapá,Amapi,BR,2.0499898467,-50.8000106217
Parnaíba,Piauí,BR,-2.91001747753,-41.7699674902
Portel,Pará,BR,-1.94997271842,-50.8199835628
Laranjal do Jari,Amapi,BR,-0.85003985708,-52.4800114355
Macapá,Amapá,BR,0.03300701792,-51.0500212012
Belém,Pará,BR,-1.45000323599,-48.4800230322
Santa Inês,Maranhão,BR,-3.65999753939,-45.3900307633
Itapecuru Mirim,Maranhão,BR,-3.40001340853,-44.3600161149
Salinópolis,Pará,BR,-0.60948606477,-47.3399892594
Capanema,Pará,BR,-1.19001910513,-47.179999025
Paragominas,Pará,BR,-2.9595751761,-47.4900059424
São Luís,Maranhão,BR,-2.51598468131,-44.2659908463
Viana,Maranhão,BR,-3.20958575553,-45.0000028906
Bacabal,Maranhão,BR,-4.22998858757,-44.7999892594
São José de Ribamar,Maranhão,BR,-2.54998777376,-44.0699821386
Pinheiro,Maranhão,BR,-2.51960203157,-45.0899973974
Rosário,Maranh,BR,-2.9400414847,-44.2600222184
Cayenne,Guinaa,GF,4.93299216605,-52.3300205908
Barras,Piauí,BR,-4.25003904329,-42.299986818
Coroatá,Maranhão,BR,-4.12958127962,-44.150003094
Chapadinha,Maranhão,BR,-3.73952756868,-43.3599996354
Sobral,Ceará,BR,-3.69002154655,-40.3500283219
Camocim,Ceará,BR,-2.89999224967,-40.8500236425
Vila Velha,Amapi,BR,3.21666282034,-51.2166518571
Piripiri,Piauí,BR,-4.2695727347,-41.7899921077
Itapipoca,Ceará,BR,-3.49954221712,-39.5800236425
Granja,Ceará,BR,-3.11951373405,-40.8399984147
Fortaleza,Ceará,BR,-3.75001788444,-38.5799813248
Dakar,Dakar,SN,14.715831725,-17.4731301284
Viseu,Pará,BR,-1.19647865917,-46.1400108252
Paracuru,Ceará,BR,-3.39954832064,-39.0400307633
Fatick,Fatick,SN,14.3440021019,-16.4159995209
Brikama,Banjul,GM,13.2803637888,-16.6599497899
Catió,Tombali,GW,11.2167000189,-15.1667004937
Bissau,Bissau,GW,11.865023823,-15.5983608413
Bolama,Bolama,GW,11.5829530285,-15.4828039891
Ziguinchor,Ziguinchor,SN,12.5899924916,-16.2899982111
Kaolack,Kaolack,SN,14.1499747914,-16.1000098078
Cacheu,Cacheu,GW,12.2689980311,-16.1649985401
Boutilimit,Trarza,MR,17.5503873891,-14.7000435806
Georgetown,Maccarthy Island,GM,13.5510030831,-14.7670015233
Banjul,Banjul,GM,13.4538764603,-16.5917014892
Kerewan,Lower River,GM,13.4939971067,-16.09499647
Thiès,Thiès,SN,14.8103995961,-16.9300108251
Louga,Louga,SN,15.6103766062,-16.2500006525
Kolda,Kolda,SN,12.9104380482,-14.9500283218
Praia,,CV,14.9166980173,-23.516688885
Natal,Rio Grande do Norte,BR,-5.78002317416,-35.2400043147
Forecariah,Kindia,GN,9.4300020756,-13.0979965512
Freetown,Western,SL,8.47001141249,-13.2342157404
Kamsar,Boke,GN,10.6854059031,-14.6050106216
Conakry,Conakry,GN,9.53152284641,-13.6802350275
Fria,Boke,GN,10.3803857615,-13.5499845799
Dalaba,Mamou,GN,10.6560000106,-12.272003566
Labé,Labe,GN,11.3199924916,-12.3000091974
Télimélé,Kindia,GN,10.9050031072,-13.0429975607
Fulacunda,Quinara,GW,11.7729989893,-15.1949965446
Boké,Boke,GN,10.9399898467,-14.29999048
Boffa,Boke,GN,10.1850030675,-14.0429964481
Pita,Mamou,GN,11.0799990981,-12.4010005606
Tongue,Labe,GN,11.4399990351,-11.670002477
Tidjikdja,Tagant,MR,18.5500162953,-11.4166005874
Farim,Oio,GW,12.492999029,-15.2270004224
Bansang,Maccarthy Island,GM,13.433636087,-14.6500207941
Rosso,Trarza,MR,16.5240159291,-15.812663006
Gabú,Gabú,GW,12.2799960751,-14.2340034795
Tambacounda,Tambacounda,SN,13.7803591094,-13.6800283218
Bafatá,Bafatá,GW,12.1669950551,-14.6660146499
Basse Santa Su,Upper River,GM,13.3100011215,-14.2229964994
Kédougou,Tambacounda,SN,12.5604335723,-12.1799906834
Gaoual,Boke,GN,11.7540001414,-13.2129984273
Sélibaby,Guidimaka,MR,15.1670186554,-12.1833238133
Mansa Konko,Lower River,GM,13.3773120964,-15.6785664397
Bogue,Brakna,MR,16.5903943064,-14.2699664728
Koundara,Boke,GN,12.4800031007,-13.2959964256
Saint-Louis,Trarza,MR,16.0199898468,-16.5100106216
Diourbel,Diourbel,SN,14.6603829132,-16.2400012629
Aleg,Brakna,MR,17.0579969967,-13.9089955586
San Juan,,PR,18.4400230092,-66.1299792904
Monrovia,Montserrado,LR,6.31055665987,-10.8047516291
Greenville,Sinoe,LR,5.01112693168,-9.03881290835
Buchanan,Grand Bassa,LR,5.91608461397,-10.052471966
Rivercess,River Cess,LR,5.46499804554,-9.57799744238
Bensonville,Montserrado,LR,6.43329903452,-10.6000015194
Robertsport,Grand Cape Mount,LR,6.75332033175,-11.3685931818
João Pessoa,Paraíba,BR,-7.10113512954,-34.8760711664
Barclayville,GrandKru,LR,4.7999969965,-8.16669851802
Guiglo,Moyen-Cavally,CI,6.55046449679,-7.4899668797
Yomou,Nzerekore,GN,7.57042807915,-9.26998742821
San-Pedro,Bas-Sassandra,CI,4.77041811006,-6.63996708315
Sanniquellie,Nimba,LR,7.37100010911,-8.68499946155
Séguéla,Worodougou,CI,7.95040488579,-6.67001692852
Gueckedou,Nzerekore,GN,8.55399612239,-10.1510004988
Kenema,Eastern,SL,7.88040915825,-11.1899735936
Bo,Southern,SL,7.97001609185,-11.7400175389
Voinjama,Lofa,LR,8.41670111517,-9.74999652422
Koidu,Eastern,SL,8.44047833143,-10.8499943455
Gbarnga,Bong,LR,7.0104105824,-9.48999983869
Kakata,Margibi,LR,6.5259990088,-10.3490005387
Nzérékoré,Nzerekore,GN,7.76000307101,-8.82998844546
Beyla,Nzerekore,GN,8.68699798703,-8.65700045383
Macenta,Nzerekore,GN,8.5503682647,-9.48000044904
Touba,Bafing,CI,8.28000002881,-7.68400154925
Olinda,Pernambuco,BR,-7.99999102899,-34.8499506038
Zwedru,GrandGedeh,LR,6.0703904408,-8.13000533185
Sassandra,Bas-Sassandra,CI,4.95038128552,-6.08328271628
Dabou,Lagunes,CI,5.32035870251,-4.38994938294
Soubré,Bas-Sassandra,CI,5.79040753064,-6.61002059063
Divo,Sud-Bandama,CI,5.83900203727,-5.36000348347
Dimbokro,N''zi-Comoé,CI,6.65045839327,-4.71000736634
Bouaflé,Marahoué,CI,6.97799710395,-5.74800242826
Man,Dix-Huit Montagnes,CI,7.40041261691,-7.54998905581
Gagnoa,Fromager,CI,6.1504113962,-5.87998763165
Yamoussoukro,Lacs,CI,6.81838096,-5.27550256491
Daloa,Haut-Sassandra,CI,6.88997865695,-6.45000451804
Harper,Maryland,LR,4.37537762341,-7.71698144676
Grand Bassam,Lagunes,CI,5.20039186495,-3.74998844544
Aboisso,Sud-Comoé,CI,5.46669905207,-3.20000353009
Toumodi,Lacs,CI,6.5520001323,-5.01900239435
Sekondi,Western,GH,4.94327577608,-1.70401513814
Abidjan,Lagunes,CI,5.31999696749,-4.04004825989
Agboville,Agnéby,CI,5.94034669893,-4.28003361146
Pô,Nahouri,BF,11.1690000161,-1.13499847837
Bouaké,Vallée du Bandama,CI,7.68998150526,-5.03001367331
Sunyani,Brong Ahafo,GH,7.33599899132,-2.33600341635
Abengourou,Moyen-Comoe,CI,6.73037599581,-3.49000431458
Obuasi,Ashanti,GH,6.19040895479,-1.65998681783
Berekum,Brong Ahafo,GH,7.45038372693,-2.59000756978
Faranah,Faranah,GN,10.0404065134,-10.750000449
Manga,Zoundwéogo,BF,11.6620019833,-1.06499640827
Zorgo,Ganzourgou,BF,12.2429970731,-0.6110004289
Kindia,Kindia,GN,10.0600177195,-12.8699744074
Mamou,Mamou,GN,10.3803857615,-12.1000214045
Dabola,Faranah,GN,10.7479980032,-11.1089964894
Kouroussa,Kankan,GN,10.6530031016,-9.89199854863
Kissidougou,Faranah,GN,9.19045839328,-10.120013063
Ferkessédougou,Savanes,CI,9.60040753065,-5.20002913555
Kankan,Kankan,GN,10.3899975779,-9.31001082502
Korhogo,Savanes,CI,9.4599768259,-5.63995060365
Siguiri,Kankan,GN,11.4170925079,-9.16663456363
Bamako,Bamako,ML,12.6500146677,-8.00003910464
Koulikoro,Bamako,ML,12.8833079213,-7.54998905581
Dinguiraye,Faranah,GN,11.2989960356,-10.7260014395
Yélimané,Kayes,ML,15.1337131947,-10.5666266291
Mali,Labe,GN,12.084003021,-12.3010014331
Bafoulabé,Kayes,ML,13.800383727,-10.8200220148
Nioro du Sahel,Kayes,ML,15.2304256378,-9.58996789696
Kiffa,Assaba,MR,16.6199790639,-11.3999866144
Magta Lajar,Brakna,MR,17.0003951202,-13.4999876317
Kayes,Kayes,ML,14.4499823191,-11.4400100112
Kaédi,Matam,SN,16.1500077504,-13.4999876317
Satadougou,Kayes,ML,12.6169934275,-11.4066011977
Kangaba,Bamako,ML,11.9404197377,-8.44001224917
Kati,Bamako,ML,12.7504219757,-8.08000838361
Banamba,Bamako,ML,13.5503989857,-7.44999515932
Sokolo,Ségou,ML,14.7337376088,-6.13330550274
Nara,Bamako,ML,15.1800152781,-7.27997969708
Timbedra,Hodh ech Chargui,MR,16.2504150583,-8.16661808413
Kita,Kayes,ML,13.0504036651,-9.48330774071
Ayoun el Atrous,Hodh el Gharbi,MR,16.6665912058,-9.61665877424
Kérouané,Kankan,GN,9.27037599582,-9.01997684878
Makeni,Northern,SL,8.88042563775,-12.0499727798
Banfora,Komoé,BF,10.6304480173,-4.76000431458
Réo,Sanguié,BF,12.3334921431,-2.46694451298
Ségou,Ségou,ML,13.4399922882,-6.26001611472
Sikasso,Sikasso,ML,11.3204059031,-5.67999983868
Gaoua,Poni,BF,10.3249981061,-3.17400240659
Bobo Dioulasso,Houet,BF,11.1799751983,-4.28998132467
Orodara,Kénédougou,BF,10.9739970508,-4.9079964522
Odienné,Denguélé,CI,9.51041302382,-7.58001306297
Bondoukou,Zanzan,CI,8.03042584119,-2.80002059062
Wa,Upper West,GH,10.0604052927,-2.50001306295
Koutiala,Sikasso,ML,12.3904181101,-5.46998681784
Sapouy,Ziro,BF,11.5544444,-1.7736111
Leo,Sissili,BF,11.0940029872,-2.0979985293
Koudougou,Boulkiemdé,BF,12.2504783314,-2.3699951593
Ouagadougou,Kadiogo,BF,12.3703159779,-1.5247237563
Kombissiri,Bazéga,BF,12.0639960466,-1.33399754308
Bougouni,Sikasso,ML,11.4204256378,-7.4899668797
Solenzo,Banwa,BF,12.1833333,-4.0833333
Diébougou,Bougouriba,BF,10.9520011283,-3.2480004106
Yako,Passoré,BF,12.9539971184,-2.26299550106
San,Ségou,ML,13.3004142445,-4.9000474461
Dédougou,Mou Houn,BF,12.4550010021,-3.46400043904
Ouahigouya,Yatenga,BF,13.5704236033,-2.41999210754
Kaya,Sanmatenga,BF,13.0903753855,-1.09004744608
Tougan,Sourou,BF,13.0689989945,-3.06999840903
Nouna,Kossi,BF,12.7289970957,-3.86000051875
Markala,Ségou,ML,13.6703658233,-6.06995019675
Mopti,Mopti,ML,14.4899798777,-4.18003971497
Bourem,Gao,ML,16.9003753855,-0.34998925923
Nema,Hodh ech Chargui,MR,16.6170593455,-7.25000736635
Djenné,Mopti,ML,13.8999900502,-4.54999129375
Goundam,Timbuktu,ML,16.4169940378,-3.66658268372
Winneba,Central,GH,5.35043438611,-0.63004968403
Lomé,Maritime,TG,6.13193707166,1.22275711936
Ho,Volta,GH,6.6004097686,0.46998653016
Koforidua,Eastern,GH,6.09041505831,-0.26002059061
Accra,Greater Accra,GH,5.55003460583,-0.21671574035
Tema,Greater Accra,GH,5.64036500948,0.01001460633
Kumasi,Ashanti,GH,6.68999086398,-1.6300144871
Cotonou,Ouémé,BJ,6.40000856417,2.51999059918
Porto-Novo,Ouémé,BJ,6.48331097302,2.61662552757
Lokossa,Mono,BJ,6.61500009233,1.71500445721
Port-Gentil,Ogooué-Maritime,GA,-0.72002195344,8.78002193059
São Tomé,,ST,0.33340211883,6.73332515323
Umuahia,Abia,NG,5.53200304108,7.48600248721
Warri,Delta,NG,5.51995892224,5.75999955102
Port Harcourt,Rivers,NG,4.8100022572,7.01000077173
Orlu,Imo,NG,5.78371543266,7.03330684269
Opobo,Akwa Ibom,NG,4.57040447888,7.55999304061
Enugu,Enugu,NG,6.45003135063,7.49999670272
Ondo,Ondo,NG,7.09040569959,4.84000402693
Sapele,Delta,NG,5.89042726534,5.68000443383
Owerri,Imo,NG,5.49299705326,7.0260035881
Awka,Anambra,NG,6.21043357231,7.06999710962
Tibati,Adamaoua,CM,6.46698122042,12.6333267809
Onitsha,Anambra,NG,6.14041200655,6.77998897159
Cape Coast,Central,GH,5.11037151989,-1.24998600402
Omboué,Ogooué-Maritime,GA,-1.56622353222,9.24996740585
Bifoum,Moyen-Ogooul,GA,-0.33291379914,10.383231566
Lambaréné,Moyen-Ogooué,GA,-0.69960976268,10.2166267483
Calatrava,Litoral,GQ,1.11640342092,9.41858760442
Libreville,Estuaire,GA,0.38538860972,9.45796504582
Mouila,Ngounié,GA,-1.86615354524,11.016681273
Bata,Litoral,GQ,1.87000083303,9.769987344
Santo António,,ST,1.64500205056,7.41200448319
Limbe,Sud-Ouest,CM,4.03038576143,9.19002274439
Eséka,Centre,CM,3.65040895478,10.7666190172
Calabar,Cross River,NG,4.96040651338,8.33002355819
Luba,Bioko Sur,GQ,3.44999702564,8.55000052502
Buea,Sud-Ouest,CM,4.15500308735,9.23100351293
Kumba,Sud-Ouest,CM,4.6403743682,9.43998164739
